id,product_name_es,product_name,price
8424523030016.0,Tomate frito estilo casero,Tomate frito estilo casero,0.93
8480000093561.0,Muesli Crujiente Con Frutas,Muesli Crujiente Con Frutas,1.6590624999999999
8480000827494.0,Pan de hamburguesa integral,Pan de hamburguesa integral,1.3
8480000634771.0,Masa fresca pizza,Masa fresca pizza,2.315
8414100317357.0,Tónica Original,Tónica Original,2.65
8480000205711.0,Yogur al estilo griego stracciatella,Yogur al estilo griego stracciatella,1.335666666666667
8480000808769.0,Tabula Oriental,Tabula Oriental,1.2
8710912029915.0,Gouda,Gouda,2.5500000000000003
8480000125828.0,Chocolate negro,Chocolate negro,1.7775609756097557
8480000681720.0,Gellytina,,1.2477500000000001
8480000808707.0,Máxi tortillas,Máxi tortillas,1.47
8480000592125.0,Jamón cocido finas lonchas bajo en sal,Jamón cocido finas lonchas bajo en sal,2.223333333333333
4006084000956.0,Barritas de sésamo,Barritas de sésamo,0.85
8480000154361.0,Miel de flores,Miel de Flores,2.966666666666667
8410014457271.0,Chocoleche,Chocoleche,1.0
8480000103802.0,Leche entera,Leche entera,2.657272727272727
8480000346056.0,Arándanos deshidratados,Arándanos deshidratados,2.0
8480000173461.0,BBQ,BBQ,0.0
8437008459042.0,Agua mineral natural,Agua mineral natural,1.5528571428571432
8480000150943.0,Mermelada de melocotón 0% azúcares añadidos,Mermelada de melocotón 0% azúcares añadidos,1.3
8480000053305.0,Lenteja pardina,Lenteja pardina,0.8666666666666666
8480000100504.0,Batido sabor chocolate,Batido sabor chocolate,5.5
8480000566614.0,Tiras Pollo al natural,Tiras Pollo al natural,1.89
8480000104311.0,Horchata de chufa,Horchata de chufa,1.3
8480000511829.0,30 lonchas de queso fundido sabor suave,30 lonchas de queso fundido sabor suave,0.0
8437004621689.0,Ensalada completa césar,Ensalada completa césar,1.3881666666666668
8480000333070.0,Extra crunch,Extra crunch,3.0127586206896555
8480000167149.0,Maiz,Maiz,1.7519512195121953
8480000391193.0,Jus d'ananas,Jus d'ananas,0.0
8480000050021.0,Arroz Aromático Basmati,Arroz Aromático Basmati,2.1
3173286752158.0,Cacao soluble 0%,Cacao soluble 0%,3.1950000000000003
8480000122117.0,Tableta de chocolate negro 85% cacao,Tableta de chocolate negro 85% cacao,1.4505000000000003
8714535110081.0,Pita original,Pita original,1.19
8480000341778.0,Canela Molida,Canela Molida,0.51
8480000110459.0,Cafe soluble Clásico,Cafe soluble Clásico,1.32
8480000325242.0,Aroma De Vainilla,Aroma De Vainilla,1.6500000000000001
8437005512030.0,Jamon de trevelez. Curación natural,Jamon de trevelez. Curación natural,39.45
8480000182104.0,Sardinillas en aceite de oliva,Sardinillas en aceite de oliva,1.25
8480000823298.0,Pan de molde multicereal,Pan de molde multicereal,2.65
8480000260390.0,Garbanzos,Garbanzos,1.3093749999999997
8480000342317.0,Cocktail mezcla,Cocktail Mezcla,1.2
8410076482228.0,Tortillas de Maiz sin gluten,Tortillas de Maiz sin gluten,1.47
8436019097106.0,Bebida de almendras,Bebida de almendras,4.921428571428572
8480000183101.0,Filetes de caballa del sur en aceite de oliva,Filetes de caballa del sur en aceite de oliva,1.65
8480000107879.0,Leche semidesnatada enriquecida con calcio 100% natural,Leche semidesnatada enriquecida con calcio 100% natural,3.202
8480000206138.0,Fresa y Plátano,Fresa y Plátano,1.4028571428571428
8480000050441.0,Arroz redondo,Arroz redondo,1.2316666666666667
5410291023575.0,Crema de cacao y avellanas,Crema de cacao y avellanas,3.0199999999999996
